id,title,subject,grade_level,difficulty_level,difficulty_score,topics,question_type,has_mathml,math_complexity,content_quality_score,math_accuracy_score,pedagogical_value_score,accessibility_score,translation_ready,adaptive_learning_ready
16027,'Environmental and Ecological Impacts of Continental Convergence.',mathematics,10,beginner,1,geometry,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16028,'Matching Evolutionary Episodes with Pangaea Formation',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16029,'Linnaeus\' Classification Approach to Hawaiian Silverswords Based on Morphology.',mathematics,10,beginner,1,trigonometry|statistics,general,False,medium,0.7,0.8,0.8999999999999999,0.7999999999999999,True,False
16030,'Characteristics of an Organism with a Large Number of Hox Genes.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16031,'Identification of Evolutionary Phenomenon in Bagworm Moth Lifecycle.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
16032,'Identifying the Cause of Ventral Spine Loss in Modern Freshwater Sticklebacks.',mathematics,10,beginner,1,statistics,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16033,'Assessment of Developmental Biology Concepts: Larval Gene Expression and Evolutionary Processes.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
16034,'Selecting True Statements about the Evolutionary Loss of Hind Limbs in Whales.',mathematics,10,beginner,1,statistics,explanation,False,medium,0.7,0.8,0.9,0.7999999999999999,True,False
16035,'Exaptation and Imperfections in Evolutionary Adaptation.',mathematics,10,beginner,1,calculus,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,True
16036,'Insect Wing Evolution: Identifying Modern Characteristics.',mathematics,10,beginner,1,statistics,multiple_choice,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
16037,'Identifying Characteristics of Exaptation in Organ Evolution.',mathematics,10,beginner,1,calculus,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,True
16038,'Ecological Adaptation and Reproductive Strategies in Snakes.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.9,0.7999999999999999,True,False
16039,'Hominid Evolution and Traits: Multiple Choice Inquiry.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.8,0.7999999999999999,True,False
16040,'Determining the Implications of Evolutionary Trends.',mathematics,10,beginner,1,geometry|trigonometry,general,False,medium,0.7,0.8,0.7,0.7999999999999999,True,False
16041,'Inference from Fossil Evidence of Feathered Dinosaurs and Nest Construction.',mathematics,10,beginner,1,statistics,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16042,'Analyzing Abiotically Produced Hybridization Data for Understanding the Origin of Earth\'s First Ge...,mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.8999999999999999,True,False
16043,'Calculating the Average Rate of Earth\'s Magnetic Field Reversal Using Sea-Floor Spreading Data.',mathematics,10,beginner,1,trigonometry,general,True,medium,0.7,0.8,0.8,0.9999999999999999,True,False
16044,'Determining the Thickest Sediment Layer on Sea-Floor Crust Near a Mid-Ocean Rift Valley.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.8,0.9999999999999999,True,False
16045,'Identifying Likely Locations for Finding Fossils in Marine Sediments Overlying Igneous Rock.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.8,0.9999999999999999,True,False
16046,'Determining Magnetic Polarity Bands in Sea-Floor Crust.',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.8,0.9999999999999999,True,False
16047,'Determining the Age of Marine Fossils in Sedimentary Rock Overlying Igneous Rock.',mathematics,10,beginner,1,trigonometry,general,False,medium,0.7,0.8,0.8,0.9999999999999999,True,False
16048,'Determining the Most Accurate Arrangement of Fossils in a Sediment Core.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
16049,'Explaining the Absence of Dragonfly Fossils in a Sediment Core.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.8,0.8999999999999999,True,False
16050,'Applying Geological Principles to Interpret Sediment Cores.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
16051,'Determining the Sequence of Fossilized Chemical Markers in a Sediment Core.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
16052,'Assigning Absolute Dates to Fossils in a Sediment Core.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
16053,'Determining Characteristics of the Island of Hawaii Based on the Theory of Sea-Floor Spreading.',mathematics,10,beginner,1,geometry,multiple_choice,False,low,0.7,0.8,0.8,0.8999999999999999,True,False
16054,'Determining the Location of the Thickest Sediment Layer and Greatest Fossil Diversity in the Hawaii...,mathematics,10,beginner,1,geometry,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
16055,'Understanding the Initial Influences on the Evolution of Life on the Island of Hawaii.',mathematics,10,beginner,1,calculus,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,True
16056,'Characteristic of Oceanic Islands and Associated Phenomena.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16057,'Anatomical Characteristics of Lystrosaurus.',mathematics,10,beginner,1,calculus|trigonometry|statistics,general,False,medium,0.7,0.8,0.7,0.7999999999999999,True,True
16058,'Factors Influencing the Abundant Fossilization of Lystrosaurus.',mathematics,10,beginner,1,calculus|trigonometry|statistics,explanation,False,medium,0.7,0.8,0.8999999999999999,0.7999999999999999,True,True
16059,'Explaining the Distribution of Dicynodont Fossils Across Continents.',mathematics,10,beginner,1,calculus|trigonometry|statistics,multiple_choice,False,medium,0.7,0.8,0.7,0.7999999999999999,True,True
16060,'Reason for Increase in Dicynodont Species Diversity Post-Permian Extinction.',mathematics,10,beginner,1,calculus|trigonometry|statistics,general,False,low,0.7,0.8,0.7,0.7999999999999999,True,True
16061,'Evolutionary Origins of Complex Biological Structures.',mathematics,10,beginner,1,calculus|statistics,multiple_choice,False,medium,0.7,0.8,0.7,0.7999999999999999,True,True
16062,'Evolution of Bacterial Flagella: Evidence of Natural Selection\'s Role.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
16063,'Flightless Fly Species Evolution Question.',mathematics,10,beginner,1,calculus,multiple_choice,False,medium,0.7,0.8,0.7,0.7999999999999999,True,True
16064,'Evolutionary Scenario of Flightless Flies and Genetic Mutations.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.6,0.8,0.6,0.7999999999999999,True,False
16065,'Genetic Compatibility and Hybridization Patterns Among Fly Species.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16066,'Identification of Exaptation in a Hypothetical Evolutionary Scenario.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16067,'Evolutionary Origins of Pax-6 Gene in Animals with Eyes.',mathematics,10,beginner,1,calculus|trigonometry,multiple_choice,False,medium,0.6,0.8,0.9999999999999999,0.7999999999999999,True,True
16068,'Genetic Basis of Eye Development in Animals.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.6,0.8,0.6,0.7999999999999999,True,False
16069,'Evolutionary Origins of Vertebrate Vision.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.6,0.8,0.7,0.7999999999999999,True,False
16070,'Characteristics of Fossilized Stromatolites.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16071,'The Impact of the Oxygen Revolution on Evolutionary Processes',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16072,'Determining the Key Factor Behind the Biological Distinction between Indian and Southeast Asian Spe...,mathematics,10,beginner,1,algebra|number_theory,multiple_choice,False,medium,0.7,0.8,0.7,0.7999999999999999,True,False
16073,'Identifying the Exception: Factors Influencing Adaptive Radiations.',mathematics,10,beginner,1,algebra|number_theory,multiple_choice,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
16074,'Identifying Unresolved Steps in the Study of the Origin of Life.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16075,'Genetic Change and Evolution of Tetrapod Limbs.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16076,'Evolutionary Biology: Swim Bladder and Ancestral Fish.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
16077,'Inquiry on the Legless Condition in Extant Reptiles.',mathematics,10,beginner,1,trigonometry,general,False,medium,0.7,0.8,0.7,0.7999999999999999,True,False
16078,'Taxonomic Classification and Hierarchical Levels.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
16079,'Identifying Structural Homology Among Organisms in Taxonomic Classification.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.8,0.7999999999999999,True,False
16080,'Linnaeus\'s Views and Taxonomy: Matching with Beliefs.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16081,'Identifying Issues in Phylogenetic Construction.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16082,'Identifying the Worst Systematist: A Question on Taxonomic Comfort Zones.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16083,'Identifying Homoplasy: Which Feature Best Illustrates the Concept?',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.8999999999999999,True,False
16084,'Question on Evolutionary Relationships and Molecular Similarities.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16085,'Identifying the Best Classification System',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16086,'Identifying Homologous Structures Quiz Question.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.7,0.7999999999999999,True,False
16087,'Evolutionary Biology: Analyzing the Relationship Between Giant Pandas and Lesser Pandas.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16088,'Linking Computers and Software to Modern Cladistics Advancements.',mathematics,10,beginner,1,trigonometry|statistics,problem_solving,False,medium,0.7,0.8,0.7,0.7999999999999999,True,False
16089,'Impact of Different Mutations on Homologous Region Alignment in Related Species\' Genes.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.7,0.7999999999999999,True,False
16090,'Evolution of Heart Chambers in Birds and Mammals.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
16091,'Understanding Horizontally Oriented Phylogenetic Trees.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16092,'Key Factor in Cladistic Classification.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16093,'Basis of Molecular Systematics in Constructing Cladograms.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16094,'Evaluating the Evolutionary Significance of Whisker-like Hairs in Cynodonts.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16095,'Determining Genetic Relatedness in Dog Breeds: Biochemical Sequence Analysis.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16096,'Identifying the Least Associated Factor in Genome Size Evolution.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16097,'Identifying Characteristics of Conserved Nucleic Acid Sequences.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16098,'Matching Species on Phylogenetic Trees: An Assessment of Genetic Markers.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16099,'Selecting the Optimal DNA for Molecular Clock Analysis in Evolutionary Studies.',mathematics,10,beginner,1,calculus,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,True
16100,'Determining Evolutionary Relatedness Using Phylogenetic Trees and Mitochondrial DNA Sequences.',mathematics,10,beginner,1,trigonometry,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16101,'Determining Evolutionary Relationships Among Damselflies: A Genetic Approach.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16102,'Identifying the Best Explanation for High Sequence Homology between Wolf and Domestic Dog Nuclear D...,mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16103,'Understanding the Divergence of Paralogous and Orthologous Genes.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16104,'Predicting the Evolutionary Fate of Pseudogenes.',mathematics,10,beginner,1,calculus,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,True
16105,'Identifying the Key Feature Enabling Genes to Function as Molecular Clocks.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16106,'Neutral Theory and DNA Mutation Susceptibility: Which Statement Best Describes Its Propositions?',mathematics,10,beginner,1,calculus,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,True
16107,'Identifying the Process Turning Genes into Molecular Clocks.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16108,'Identifying Factors Affecting the Reliability of Molecular Clocks.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16109,'Domain Assignment for Prokaryotes: Recent Evidence.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16110,'Identifying Criteria for Multicellular Eukaryotic Kingdoms in the Five-Kingdom Classification Syste...,mathematics,10,beginner,1,trigonometry|statistics,multiple_choice,False,medium,0.7,0.8,0.7,0.7999999999999999,True,False
16111,'Identifying Kingdom Characteristics.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16112,'Classification and Kingdom Replacement in Biology.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16113,'Identification of a Polyphyletic Eukaryotic Kingdom in Cladistics.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16114,'Classification Question on Eukaryotic Kingdoms and Endosymbiosis.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16115,'Assessing Evolutionary Trends in Modern Extremophiles Based on Ancestral Adaptations.',mathematics,10,beginner,1,statistics,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16116,'Identifying the Outgroup for a Clade in a Phylogenetic Tree.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
16117,'Evaluating Relatedness and Phylogenetic Relationships in a Phylogenetic Tree.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.8999999999999999,True,False
16118,'Understanding the Phylogenetic Relationship Between Whales and Hippos.',mathematics,10,beginner,1,trigonometry|statistics,proof,False,low,0.7,0.8,0.8999999999999999,0.8999999999999999,True,False
16119,'Evaluating the Phylogenetic Classification of Artiodactyla and Cetacea.',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.8,0.8999999999999999,True,False
16120,'Determining the Phylogenetic Classification of Cetartiodactyla Based on Divergence Timing.',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.8,0.8999999999999999,True,False
18637,'Graphing and Solving Inequalities Involving Rational Functions.',mathematics,10,beginner,1,calculus,multiple_choice,True,low,0.9,0.8,0.6,0.7999999999999999,True,True
16121,'Classification and Evolutionary Implications of the Cetacean Vestigial Pelvic Girdle within the Cet...,mathematics,10,beginner,1,statistics,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16122,'Classifying Cetaceans and Hippos: Debating the Phylogenetic Relationship within Cetartiodactyla.',mathematics,10,beginner,1,statistics,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16123,'Reevaluating Cetacean Evolution: Implications of Mixed Ancestry on Taxonomic Classification.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16124,"'Evaluating Phylogenetic Relationships Based on \""Within\"" and \""Without\"" Trees.'",mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.8,0.8999999999999999,True,False
16125,'Identifying Sequence Misalignment in Comparative Genomic Analysis.',mathematics,10,beginner,1,general,problem_solving,False,medium,0.7999999999999999,0.8,0.6,0.8999999999999999,True,False
18636,'Solving and Graphing Inequalities Involving Linear and Rational Functions.',mathematics,10,beginner,1,calculus,multiple_choice,True,medium,0.9,0.8,0.6,0.7999999999999999,True,True
16126,'Analyzing Relationships with Gene Duplication Events.',mathematics,10,beginner,1,algebra,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
18635,'Finding the Domain and Range of the Function.',mathematics,10,beginner,1,calculus,problem_solving,True,medium,0.9,0.8,0.6,0.7999999999999999,True,True
16127,'Interpreting Early Phylogenetic Relationships and Gene Transfer Events.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
18634,'Writing Formulas for Piecewise-Defined Functions.',mathematics,10,beginner,1,calculus,general,True,medium,0.7,0.8,0.6,0.8999999999999999,True,True
16128,'Processes Responsible for Horizontal Gene Transfer in Phylogenetic Trees.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
16129,'Identifying the Most Accurate Depiction of Early Life Evolution.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
16130,'Identifying Taxonomic Classification Based on Phylogenetic Tree.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
16131,'Determining the Taxonomic Rank of the Common Ancestor of Apes.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.9999999999999999,True,False
16132,'Identifying the Closest Relatives of Orangutans Among Extant Apes.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.9999999999999999,True,False
16133,'Evaluating the Effects of Reclassifying Humans on Great Ape Phylogeny.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.8999999999999999,True,False
16134,'Evaluating the Characteristics and Accuracy of a Phylogenetic Tree.',mathematics,10,beginner,1,trigonometry|statistics,multiple_choice,False,medium,0.6,0.6000000000000001,0.7,0.9999999999999999,True,False
16135,'Understanding the Evolutionary Relationships of Dryopithecus and Ouranopithecus.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.9999999999999999,True,False
16136,'Identifying the Closest Evolutionary Events to the Divergence of Gorillas.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.9999999999999999,True,False
16137,'Inferring Evolutionary Relationships from a Phylogenetic Tree.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.9999999999999999,True,False
16138,'Taxonomic Considerations for Birds in Light of Molecular Evidence.',mathematics,10,beginner,1,trigonometry,proof,False,medium,0.7,0.8,0.8,0.7999999999999999,True,False
16139,'Classification Dilemma: Birds and Reptiles.',mathematics,10,beginner,1,trigonometry,proof,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
16140,'Assessing the Impact of Excluding Birds on the Classification of Reptiles in PhyloCode.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
16141,'Determining the Most Likely Evolutionary Relationships Among Species Using Sequence Homology Data.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.8999999999999999,True,False
16142,'Gene Sequence Homology Analysis Across Eukaryotic Species.',mathematics,10,beginner,1,calculus|trigonometry,multiple_choice,False,medium,0.7,0.8,0.7,0.7999999999999999,True,True
16143,'Application of Maximum Parsimony in Evolutionary Analysis Based on Sequence Homology Data.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16144,'Identifying the Most Suitable Gene Part for Constructing a Phylogenetic Tree Using Molecular Clock ...,mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16145,'Phylogenetic Classification Question.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16146,'Characteristics of Birds and Mammals: Limb Structure Comparison.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.7,0.7999999999999999,True,False
16147,'Selecting the Most Parsimonious Phylogenetic Tree.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16148,'Taxonomic Relationships Question Based on Phylogenetic Tree.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.8999999999999999,True,False
16149,'Selecting an Outgroup for Cladistic Analysis in Phylogenetic Tree Construction of Cats.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16150,'Characteristics of Mycoplasmas Based on Cell Wall Absence.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16151,'Determining Taxonomic Classification Based on Cell Wall Characteristics.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
16152,'Identifying the False Statement about Bacterial Cell Walls.',mathematics,10,beginner,1,calculus,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,True
16153,'Sequence of Penetration by Bdellovibrio bacteriophorus into a Gram-Negative Bacterium.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.8999999999999999,True,False
16154,'Understanding Bacterial Contamination in High Sugar Content Foodstuffs.',mathematics,10,beginner,1,trigonometry,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16155,'Microbiology and Bacterial Structures Question.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16156,'Identifying Bacterial Adherence Structures.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16157,'Identifying Features of Prokaryotic Flagellum.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16158,'Comparing Ribosomes: Prokaryotic vs. Eukaryotic.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16159,'Prokaryotic Genomes Question.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16160,'Understanding Bacterial Regeneration and Genetic Inheritance.',mathematics,10,beginner,1,trigonometry,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16161,'Identifying Bacterial Cell Coverings and Their Functions.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16162,'Locating Prokaryotes\' Essential Genetic Information.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16163,'Identification of an Important Source of Endotoxin in Gram-Negative Species.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16164,'Exploring the Specificity of Chloramphenicol and the Evolutionary Link Between Prokaryotic and Mito...,mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.8,0.7999999999999999,True,False
16165,'Consequences of Plasmid-Mediated Conjugation in Bacteria.',mathematics,10,beginner,1,trigonometry,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16166,'Prokaryotic Genetics Multiple Choice Question.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16167,'Multiple Choice Question on Prokaryotes.',mathematics,10,beginner,1,statistics,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16168,'Identifying the Process Least Associated with Genetic Exchange.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16169,'Mechanism of Virulence Acquisition in Fred Griffith\'s Pneumococcus Experiments.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16170,'Identifying the Genetic Material: Hershey and Chase Experiment.',mathematics,10,beginner,1,general,general,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16171,'Matching Organisms with Nutritional Strategies.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16172,'Matching Organism Types with Descriptions.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16173,'Matching Organisms to Energy Sources.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16174,'Types of Organisms Based on Their Energy and Carbon Source.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16175,'Mitochondrial Gene Transfer and Evolution: Understanding the Movement of Genes.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.8,0.7999999999999999,True,False
16176,'Classification of Prokaryotes: Basis for Dividing into Two Domains.',mathematics,10,beginner,1,general,general,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16177,'Multiple Choice Question on Archaea Domain.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16178,'Predictions Based on Archaea\'s Relationship to Eukaryotes and Bacteria.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16179,'Comparative Traits of Archaeans and Bacteria.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16180,'Determining Prokaryotic Resistance to Plasmolysis in Hypertonic Environments.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16181,'Classification and Characteristics of Sulfolobus acidocaldarius.',mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.8999999999999999,True,False
16182,'Identifying Halobacterium Contamination: Cell Features and Suspicions.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16183,"'\""Identifying Bacterial Relationships in the Termite Gut Protist Mixotricha paradoxa\""'",mathematics,10,beginner,1,general,multiple_choice,False,low,0.7,0.8,0.6,0.7999999999999999,True,False
16184,'Identifying the Primary Ecological Role of Prokaryotes.',mathematics,10,beginner,1,trigonometry,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
16185,'Hypothetical Scenario Inquiry Regarding the Elimination of Prokaryotes.',mathematics,10,beginner,1,general,multiple_choice,False,medium,0.7,0.8,0.6,0.7999999999999999,True,False
